,DATE,Trip_ID,fare_amount,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,STATION,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
79,2009-03-21,2312890242,960.45,42.3503,-71.081,42.3588,-71.0707,139,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",35.5,24,16.7,24,1032.0,24,30.0,24,10.0,24,1.8,24,7.0,999.9,50.0, ,23.0, ,0.02,G,999.9,0
80,2009-03-22,1856521771,684.65,42.3429,-71.1003,42.3519,-71.0643,133,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",40.4,24,24.3,24,1028.5,24,26.5,24,10.0,24,5.0,24,13.0,17.1,57.9, ,24.1, ,0.0,G,999.9,0
81,2009-03-23,2386727822,964.9,42.3661,-71.0631,42.3503,-71.081,135,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",38.4,24,6.9,24,1027.1,24,25.2,24,10.0,24,11.4,24,17.1,25.1,48.9, ,28.0, ,0.0,G,999.9,0
82,2009-03-24,2333853636,833.3,42.2148,-71.033,42.3519,-71.0551,110,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",35.8,24,5.5,24,1030.5,24,28.6,24,10.0,24,8.3,24,11.1,20.0,48.9, ,25.0, ,0.0,G,999.9,0
83,2009-03-25,2762540968,1123.35,42.3644,-71.0661,42.3661,-71.0631,169,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",38.1,24,18.0,24,1028.9,24,27.0,24,10.0,24,2.5,24,8.9,15.9,55.9, ,21.9, ,0.0,G,999.9,0
84,2009-03-26,2646434033,904.55,42.3559,-71.055,42.3503,-71.081,151,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",43.2,24,35.6,24,1020.3,14,17.7,24,6.7,24,2.5,24,7.0,999.9,46.4,*,39.2,*,0.01,G,999.9,10000
85,2009-03-27,2918253457,1012.2,42.3398,-71.0892,42.3398,-71.0892,183,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",50.9,24,42.7,24,1014.5,19,12.4,24,7.0,24,2.0,24,8.0,999.9,63.0, ,39.9, ,0.27,G,999.9,10000
86,2009-03-28,2552737841,1014.7,42.3429,-71.1003,42.3503,-71.081,177,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",49.2,24,45.2,24,1014.6,18,12.5,24,7.7,24,4.7,24,12.0,19.0,55.9, ,46.0, ,0.22,G,999.9,10000
87,2009-03-29,2352974053,963.95,42.3503,-71.081,42.3519,-71.0643,148,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",52.4,24,48.6,24,1000.7,17,999.8,24,4.9,24,4.9,24,14.0,18.1,73.9, ,44.1, ,0.3,G,999.9,110000
88,2009-03-30,1757176389,733.55,42.3505,-71.1054,42.3661,-71.0631,102,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",49.2,24,33.3,24,1004.4,23,1.4,24,10.0,24,11.1,24,17.1,28.9,57.9, ,44.1, ,0.08,G,999.9,0
89,2009-03-31,2680009937,873.6,42.2148,-71.033,42.3661,-71.0631,146,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",46.1,24,31.0,24,1019.7,24,17.9,24,10.0,24,4.7,24,8.9,18.1,61.0, ,35.1, ,0.0,G,999.9,0
90,2009-04-01,1556208828,555.5,42.3429,-71.1003,42.3429,-71.1003,93,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",44.6,24,39.7,24,1020.7,22,18.6,24,8.9,24,4.9,24,11.1,19.0,53.6,*,36.0,*,0.0,G,999.9,10000
91,2009-04-02,2334541324,862.45,42.3505,-71.1054,42.3661,-71.0631,99,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",54.1,24,50.3,24,1015.3,15,14.2,24,5.3,24,3.6,24,7.0,999.9,66.0, ,48.0, ,0.23,G,999.9,110000
92,2009-04-03,2892897188,1104.05,42.3519,-71.0643,42.3519,-71.0551,174,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",58.4,24,53.6,24,999.7,10,996.6,24,6.6,24,7.5,24,15.9,31.1,71.1, ,51.1, ,0.21,G,999.9,10010
93,2009-04-04,3205847700,973.25,42.3505,-71.1054,42.3505,-71.1054,172,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",55.2,24,34.2,24,999.5,24,997.7,24,10.0,24,16.2,24,22.9,36.9,66.0, ,48.9, ,0.29,G,999.9,0
94,2009-04-05,2592141067,971.4,42.3588,-71.0707,42.3429,-71.1003,167,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",53.7,24,28.1,24,1008.8,24,6.9,24,10.0,24,9.3,24,19.0,31.1,64.9, ,45.0, ,0.0,G,999.9,0
95,2009-04-06,2112791640,665.65,42.3559,-71.055,42.3647,-71.0542,136,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",52.0,24,44.4,24,999.9,16,996.5,24,7.2,24,3.3,24,8.9,17.1,59.0, ,46.9, ,0.09,G,999.9,10010
96,2009-04-07,2295576552,728.5,42.2148,-71.033,42.3647,-71.0542,134,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",44.4,24,27.5,24,995.1,24,993.3,24,9.6,24,10.2,24,14.0,25.1,55.0, ,37.9, ,0.5,G,999.9,10000
97,2009-04-08,2729927597,908.55,42.3519,-71.0643,42.3519,-71.0551,174,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",42.2,24,24.1,24,1004.5,24,2.6,24,10.0,24,7.6,24,13.0,24.1,52.0, ,32.0, ,0.0,G,999.9,0
98,2009-04-09,2315367772,955.55,42.3398,-71.0892,42.3661,-71.0631,141,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",47.5,24,25.2,24,1010.0,24,8.1,24,10.0,24,3.4,24,12.0,17.1,62.1, ,30.9, ,0.0,G,999.9,0
99,2009-04-10,2684111211,995.85,42.3661,-71.0631,42.3647,-71.0542,154,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",52.1,24,38.7,24,1014.6,24,12.8,24,10.0,24,3.1,24,12.0,18.1,68.0, ,37.9, ,0.0,G,999.9,0
100,2009-04-11,2530379618,757.75,42.2148,-71.033,42.3429,-71.1003,155,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",48.4,24,44.8,24,1010.1,17,8.1,24,6.3,24,6.8,24,15.9,26.0,60.1, ,45.0, ,0.18,G,999.9,10000
101,2009-04-12,2201736314,743.4,42.3661,-71.0631,42.3519,-71.0643,143,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",43.4,24,17.4,24,1019.4,24,17.5,24,10.0,24,11.0,24,17.1,29.9,50.0, ,35.1, ,0.28,G,999.9,0
102,2009-04-13,1573345390,603.0,42.3661,-71.0631,42.3519,-71.0551,97,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",43.5,24,16.3,24,1022.2,24,20.3,24,10.0,24,4.4,24,8.9,17.1,55.9, ,30.9, ,0.0,G,999.9,0
103,2009-04-14,2450595915,788.15,42.3644,-71.0661,42.3661,-71.0631,122,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",45.1,24,39.6,24,1017.6,12,14.0,24,4.7,24,5.1,24,12.0,22.0,52.0, ,42.1, ,0.31,G,999.9,10000
104,2009-04-15,2232290003,867.1,42.3644,-71.0661,42.2148,-71.033,135,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",44.5,24,40.4,24,1013.9,19,11.6,24,7.1,24,9.5,24,14.0,22.9,46.9, ,39.9, ,0.34,G,999.9,10000
105,2009-04-16,2869375220,1095.2,42.2148,-71.033,42.3559,-71.055,171,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",46.9,24,30.0,24,1023.7,24,21.9,24,10.0,23,3.7,24,9.9,15.9,62.1, ,33.1, ,0.37,G,999.9,0
106,2009-04-17,2214670477,923.1,42.3647,-71.0542,42.3519,-71.0551,146,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",49.7,24,28.7,24,1025.0,24,23.1,24,10.0,24,2.9,24,11.1,15.0,69.1, ,30.9, ,0.0,G,999.9,0
107,2009-04-18,3540833948,1172.45,42.3644,-71.0661,42.3429,-71.1003,193,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",62.0,24,30.4,24,1017.0,24,15.2,24,10.0,24,5.6,24,13.0,19.0,77.0, ,39.9, ,0.0,G,999.9,0
108,2009-04-19,1891461061,840.0,42.3505,-71.1054,42.3505,-71.1054,125,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",58.2,24,37.3,24,1015.7,24,13.8,24,10.0,24,5.6,24,9.9,17.1,70.0, ,48.0, ,0.0,G,999.9,0
109,2009-04-20,2091401648,718.3,42.3588,-71.0707,42.3519,-71.0643,127,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",47.4,24,40.4,24,1017.3,19,14.9,24,7.8,24,8.4,24,13.0,28.0,51.1, ,46.0, ,0.0,G,999.9,10010
110,2009-04-21,2069046056,791.4,42.3661,-71.0631,42.3661,-71.0631,107,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",55.3,24,50.0,24,1005.9,14,5.0,24,5.7,24,1.8,24,8.0,999.9,68.0,*,48.2,*,1.13,G,999.9,110010
111,2009-04-22,2455301316,889.35,42.3398,-71.0892,42.3559,-71.055,157,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",50.8,24,45.4,24,1006.6,21,4.8,24,7.8,24,3.1,24,15.9,27.0,59.0,*,46.4,*,0.17,G,999.9,10010
112,2009-04-23,2765927204,884.2,42.3647,-71.0542,42.3398,-71.0892,156,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",49.6,24,34.1,24,1012.9,24,10.6,24,9.7,24,9.3,24,15.0,26.0,59.0, ,42.1, ,0.23,G,999.9,10000
113,2009-04-24,2603671057,992.55,42.3647,-71.0542,42.3505,-71.1054,173,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",55.3,24,34.0,24,1023.9,24,22.0,24,10.0,24,4.2,24,12.0,15.0,73.0, ,35.1, ,0.0,G,999.9,0
114,2009-04-25,2551139352,990.35,42.3661,-71.0631,42.3644,-71.0661,158,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",66.1,24,48.3,24,1022.7,24,20.9,24,10.0,24,2.9,24,8.9,17.1,89.1, ,46.0, ,0.0,G,999.9,0
115,2009-04-26,1854145273,698.65,42.3661,-71.0631,42.3661,-71.0631,112,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",78.5,24,51.7,24,1022.3,24,20.4,24,10.0,24,4.1,24,11.1,15.9,91.9, ,63.0, ,0.0,G,999.9,0
116,2009-04-27,1521492221,506.95,42.3661,-71.0631,42.3503,-71.081,71,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",76.3,24,52.7,24,1024.9,24,23.1,24,10.0,24,2.1,24,6.0,17.1,91.9, ,60.1, ,0.0,G,999.9,0
117,2009-04-28,2108915382,825.25,42.3429,-71.1003,42.3661,-71.0631,125,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",77.9,24,51.0,24,1023.0,24,21.2,24,10.0,24,7.3,24,14.0,21.0,86.0, ,68.0, ,0.0,G,999.9,0
118,2009-04-29,2202885920,933.65,42.3503,-71.081,42.2148,-71.033,138,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",60.1,24,44.3,24,1028.3,22,26.4,24,9.8,24,6.1,24,13.0,22.0,78.1, ,48.9, ,0.14,G,999.9,10000
119,2009-04-30,2875503911,1269.4,42.3647,-71.0542,42.3398,-71.0892,176,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",52.1,24,42.5,24,1029.3,23,27.3,24,10.0,24,3.0,24,7.0,999.9,66.0, ,39.9, ,0.07,G,999.9,0
120,2009-05-01,2693797443,955.8,42.3398,-71.0892,42.3647,-71.0542,144,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",62.2,24,57.9,24,1016.3,16,15.2,24,6.8,24,5.1,24,9.9,18.1,73.4,*,53.6,*,0.02,G,999.9,10000
121,2009-05-02,2541801948,901.2,42.3519,-71.0643,42.3429,-71.1003,187,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",61.9,24,56.2,24,1011.4,17,9.9,24,9.3,24,2.8,24,7.0,999.9,70.0,*,55.4,*,0.12,G,999.9,10000
122,2009-05-03,2054965008,802.75,42.2148,-71.033,42.3505,-71.1054,121,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",55.8,24,53.6,24,1014.9,17,13.3,24,6.9,24,1.4,24,5.1,999.9,60.1, ,54.0, ,0.1,G,999.9,10000
123,2009-05-04,1833249551,549.4,42.3661,-71.0631,42.3647,-71.0542,101,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",52.6,24,50.4,24,1016.8,13,14.9,24,7.3,24,4.0,24,9.9,17.1,54.0,*,51.8,*,0.56,G,999.9,10000
124,2009-05-05,3031362752,1010.35,42.3647,-71.0542,42.3647,-71.0542,164,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",53.3,24,51.1,24,1017.8,9,16.2,24,4.9,24,4.0,24,7.0,999.9,57.0, ,51.1, ,0.43,G,999.9,10000
125,2009-05-06,2561137023,804.75,42.3661,-71.0631,42.3588,-71.0707,146,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",55.4,24,51.6,24,1017.5,19,15.8,24,8.7,24,2.6,24,6.0,999.9,64.9, ,51.1, ,0.54,G,999.9,10000
126,2009-05-07,2712640471,808.3,42.3519,-71.0643,42.2148,-71.033,114,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",62.1,24,59.3,24,1009.1,12,8.1,24,7.3,24,4.4,24,9.9,15.9,71.1, ,51.1, ,1.25,G,999.9,10010
127,2009-05-08,2848919585,1211.4,42.3429,-71.1003,42.3559,-71.055,175,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",66.3,23,56.9,23,1009.8,20,8.0,23,6.6,23,1.3,23,6.0,999.9,78.1, ,54.0, ,0.34,G,999.9,100000
128,2009-05-09,2896317912,951.15,42.3647,-71.0542,42.3503,-71.081,190,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",72.1,24,61.1,24,1005.1,21,3.4,24,9.8,24,4.7,24,12.0,20.0,82.0,*,62.6,*,0.0,G,999.9,0
129,2009-05-10,2287438628,967.55,42.2148,-71.033,42.3503,-71.081,138,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",66.7,24,42.4,24,1010.0,24,8.2,24,10.0,24,12.7,24,19.0,27.0,80.1, ,57.0, ,0.0,G,999.9,0
130,2009-05-11,1807370277,679.6,42.3588,-71.0707,42.3644,-71.0661,113,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",57.5,24,38.8,24,1018.4,24,16.5,24,10.0,24,4.3,24,11.1,15.9,64.9, ,46.9, ,0.0,G,999.9,0
131,2009-05-12,2395279883,759.5,42.3503,-71.081,42.2148,-71.033,144,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",57.7,24,40.4,24,1019.9,22,17.9,24,8.5,24,3.1,24,8.9,999.9,68.0, ,45.0, ,0.0,G,999.9,0
132,2009-05-13,2386462616,913.45,42.3647,-71.0542,42.3661,-71.0631,137,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",55.5,24,40.2,24,1027.3,24,25.5,24,9.7,24,2.3,24,8.0,15.0,71.1, ,39.9, ,0.0,G,999.9,0
133,2009-05-14,2758549370,953.15,42.3559,-71.055,42.3505,-71.1054,157,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",62.2,24,52.3,24,1025.0,22,23.3,24,9.8,24,6.0,24,12.0,28.9,75.0, ,53.1, ,0.0,G,999.9,10000
134,2009-05-15,2673251948,970.0,42.2148,-71.033,42.3661,-71.0631,146,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",67.4,24,62.2,24,1022.7,16,20.9,24,7.3,24,3.1,24,7.0,14.0,75.9, ,61.0, ,0.71,G,999.9,10000
135,2009-05-16,3149009732,990.15,42.3647,-71.0542,42.2148,-71.033,215,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",67.7,24,62.9,24,1018.5,20,16.9,24,5.9,24,2.6,24,6.0,999.9,81.0, ,60.1, ,0.02,G,999.9,100000
136,2009-05-17,2225449205,864.25,42.3588,-71.0707,42.3429,-71.1003,153,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",62.5,24,50.7,24,1015.3,21,13.2,24,10.0,24,7.5,24,18.1,22.9,73.0, ,54.0, ,0.01,G,999.9,10000
137,2009-05-18,2574482931,865.4,42.3661,-71.0631,42.3519,-71.0643,131,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",53.9,24,30.6,24,1023.5,24,21.7,24,10.0,24,7.8,24,11.1,19.0,60.1, ,48.0, ,0.01,G,999.9,0
138,2009-05-19,2214013344,831.75,42.3559,-71.055,42.3503,-71.081,122,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",52.9,24,34.2,24,1029.6,24,27.7,24,10.0,24,1.1,24,4.1,999.9,70.0, ,37.0, ,0.0,G,999.9,0
139,2009-05-20,2105346794,788.35,42.3398,-71.0892,42.3505,-71.1054,149,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",61.0,24,40.8,24,1029.1,24,27.3,24,9.9,24,2.3,24,5.1,999.9,80.1, ,42.1, ,0.0,G,999.9,0
140,2009-05-21,2518910144,979.15,42.3398,-71.0892,42.3505,-71.1054,190,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",65.9,24,40.5,24,1026.2,24,24.3,24,10.0,24,2.8,24,8.0,14.0,82.9, ,48.0, ,0.0,G,999.9,0
141,2009-05-22,2055305039,820.15,42.3519,-71.0551,42.3429,-71.1003,141,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",68.2,24,53.5,24,1021.5,24,19.7,24,9.7,24,3.7,24,9.9,14.0,82.9, ,53.1, ,0.0,G,999.9,0
142,2009-05-23,1866047882,693.9,42.3398,-71.0892,42.2148,-71.033,128,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",70.7,24,60.6,24,1019.6,24,17.8,24,9.4,24,2.0,24,8.9,999.9,84.9, ,57.0, ,0.0,G,999.9,0
143,2009-05-24,1456235511,719.3,42.2148,-71.033,42.3519,-71.0643,113,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",71.1,24,62.3,24,1016.8,24,15.0,24,9.7,24,3.7,24,11.1,21.0,82.9, ,59.0, ,0.0,G,999.9,0
144,2009-05-25,1482272533,607.3,42.2148,-71.033,42.3398,-71.0892,96,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",72.0,24,62.2,24,1015.5,17,13.8,24,7.5,24,3.1,24,11.1,15.0,81.0, ,64.0, ,0.1,G,999.9,10010
145,2009-05-26,2187337253,769.15,42.3505,-71.1054,42.3519,-71.0643,113,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",57.7,24,47.6,24,1021.6,22,19.8,24,8.8,24,6.4,24,13.0,21.0,72.0, ,51.1, ,0.0,G,999.9,10000
146,2009-05-27,2039744336,639.7,42.3661,-71.0631,42.3503,-71.081,112,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",59.7,24,54.3,24,1016.4,12,15.5,24,8.6,24,2.0,24,6.0,999.9,77.0,*,51.1,*,0.08,G,999.9,0
147,2009-05-28,3075817625,999.05,42.3429,-71.1003,42.3519,-71.0643,153,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",64.1,24,60.7,24,1011.1,15,9.3,24,6.5,24,4.3,24,8.9,15.0,72.0, ,57.9, ,0.0,G,999.9,100000
148,2009-05-29,2283031135,1027.15,42.2148,-71.033,42.3519,-71.0551,131,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",59.8,21,57.3,21,1007.9,13,6.2,21,7.3,21,2.7,21,7.0,999.9,75.0, ,55.0, ,0.89,G,999.9,10000
149,2009-05-30,3026489855,912.15,42.3519,-71.0551,42.3505,-71.1054,188,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",68.8,24,55.6,24,1006.8,24,5.0,24,9.8,24,4.2,24,7.0,17.1,77.0, ,57.0, ,0.01,G,999.9,0
150,2009-05-31,2047335176,881.0,42.3505,-71.1054,42.3647,-71.0542,125,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",65.0,24,50.8,24,1008.1,24,6.3,24,9.5,24,3.0,24,13.0,22.0,81.0, ,52.0, ,0.0,G,999.9,0
151,2009-06-01,1522216098,582.7,42.3647,-71.0542,42.3661,-71.0631,96,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",61.5,24,38.6,24,1018.1,24,16.3,24,10.0,24,3.7,24,8.9,15.9,75.9, ,44.1, ,0.0,G,999.9,0
152,2009-06-02,2299181828,845.35,42.3429,-71.1003,42.3588,-71.0707,142,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",68.5,24,57.8,24,1015.7,24,13.9,24,10.0,24,2.9,24,9.9,15.0,82.9, ,57.0, ,0.0,G,999.9,10000
153,2009-06-03,2805534801,932.7,42.3644,-71.0661,42.3661,-71.0631,143,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",67.8,24,60.8,24,1015.6,17,13.8,24,7.6,24,2.5,24,7.0,999.9,75.9, ,61.0, ,0.03,G,999.9,10000
154,2009-06-04,2735855938,950.95,42.3644,-71.0661,42.3505,-71.1054,150,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",59.6,24,55.2,24,1015.5,16,13.8,24,8.5,24,3.4,24,7.0,999.9,64.0, ,57.0, ,0.26,G,999.9,10000
155,2009-06-05,2937003777,1019.95,42.3519,-71.0551,42.3519,-71.0643,177,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",57.7,24,55.7,24,1013.5,16,11.2,24,6.9,24,4.1,24,8.0,15.0,59.0,*,55.4,*,0.37,G,999.9,10000
156,2009-06-06,2381695756,940.75,42.3398,-71.0892,42.2148,-71.033,150,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",64.2,24,57.6,24,1013.1,20,11.2,24,9.0,24,3.3,24,9.9,999.9,75.9, ,57.0, ,0.68,G,999.9,10000
157,2009-06-07,2212076825,785.35,42.2148,-71.033,42.3519,-71.0551,138,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",70.7,24,59.6,24,1015.8,24,13.9,24,8.4,24,2.4,24,8.0,999.9,82.9, ,59.0, ,0.01,G,999.9,0
158,2009-06-08,1906980983,591.3,42.3503,-71.081,42.3505,-71.1054,118,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",70.5,24,64.0,24,1014.3,24,12.6,24,7.9,24,2.3,24,8.9,14.0,84.0, ,62.1, ,0.0,G,999.9,0
159,2009-06-09,2815647122,930.0,42.3519,-71.0551,42.3503,-71.081,164,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",67.0,24,64.3,24,1012.5,14,10.9,24,6.3,24,2.4,24,14.0,19.0,73.9,*,62.6,*,0.02,G,999.9,110010
160,2009-06-10,2749328478,911.35,42.3519,-71.0643,42.3647,-71.0542,167,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",66.8,24,63.3,24,1012.4,18,10.8,24,7.8,24,1.8,24,6.0,17.1,72.0, ,60.1, ,0.28,G,999.9,100000
161,2009-06-11,2338606682,805.35,42.3661,-71.0631,42.3661,-71.0631,141,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",64.0,24,61.7,24,1012.8,17,10.6,24,7.0,24,3.7,24,7.0,999.9,68.0, ,62.1, ,0.02,G,999.9,10000
162,2009-06-12,2439564539,856.9,42.3505,-71.1054,42.3503,-71.081,172,72407493780.0,39.94075,-74.84083,14.9,"SOUTH JERSEY REGIONAL AIRPORT, NJ US",73.5,24,66.8,24,1006.5,20,4.8,24,7.0,24,2.8,24,8.0,999.9,84.0,*,64.4,*,0.48,G,999.9,10010
